# Bispectrum monopole for SGC EZmock_realistic
# Subtracted SN: kindep
# k1-eff  k2-eff  k3-eff  B0  B0-BSN  Std_dev  Std_dev(-BSN)
1.528299999999999971e-02 6.506599999999999884e-02 6.506599999999999884e-02 1.153766607453630066e+10 1.153151906697235680e+10 2.584235739094906330e+09 2.590248724438274860e+09
1.528299999999999971e-02 6.506599999999999884e-02 7.006400000000000128e-02 1.153525812333453941e+10 1.153230142435729980e+10 1.861605581035692215e+09 1.863023160070518970e+09
1.528299999999999971e-02 6.506599999999999884e-02 7.506100000000000272e-02 1.153539764204211807e+10 1.153371448456097794e+10 1.928887058015952826e+09 1.928657930607075214e+09
1.528299999999999971e-02 6.506599999999999884e-02 8.005600000000000216e-02 1.178734945177867699e+10 1.178331988301291847e+10 2.443888451180435658e+09 2.445988872033846378e+09
1.528299999999999971e-02 7.006400000000000128e-02 7.006400000000000128e-02 1.128267677303719330e+10 1.127772234535751724e+10 2.367530167967117786e+09 2.371528167737171650e+09
1.528299999999999971e-02 7.006400000000000128e-02 7.506100000000000272e-02 1.119381917359752274e+10 1.119162889765318680e+10 1.725808563027865887e+09 1.726336312882336855e+09
1.528299999999999971e-02 7.006400000000000128e-02 8.005600000000000216e-02 1.136719307494059753e+10 1.136242312238922882e+10 1.749263126808190346e+09 1.754883776644740343e+09
1.528299999999999971e-02 7.506100000000000272e-02 7.506100000000000272e-02 1.101415879495621872e+10 1.101267899697697067e+10 2.236939680381783485e+09 2.236311703562924862e+09
1.528299999999999971e-02 7.506100000000000272e-02 8.005600000000000216e-02 1.104966581223255539e+10 1.104644812263880348e+10 1.634313429063675165e+09 1.636662945956575155e+09
1.528299999999999971e-02 8.005600000000000216e-02 8.005600000000000216e-02 1.075959896759901047e+10 1.075826940407703590e+10 2.072619292962152958e+09 2.072010379665993929e+09
