# Growh factor and growth rate 
#  z Dz fz
2.491113318222669477e+02 3.998219380865325294e-03 9.999999227974822880e-01
2.473699061599375284e+02 4.026252572953721923e-03 9.999999211621722894e-01
2.456406040030351221e+02 4.054482339622257278e-03 9.999999194922216672e-01
2.439233409672111748e+02 4.082910059313230901e-03 9.999999177868965639e-01
2.422180332552493951e+02 4.111537120134839754e-03 9.999999160454478009e-01
2.405245976529828624e+02 4.140364919928967748e-03 9.999999142671101016e-01
2.388429515252401529e+02 4.169394866339427158e-03 9.999999124511019799e-01
2.371730128118190351e+02 4.198628376880697913e-03 9.999999105966254076e-01
2.355147000234883592e+02 4.228066879007139588e-03 9.999999087028655920e-01
2.338679322380176302e+02 4.257711810182688260e-03 9.999999067689903098e-01
2.322326290962342057e+02 4.287564617951051225e-03 9.999999047941497965e-01
2.306087107981081203e+02 4.317626760006379634e-03 9.999999027774761906e-01
2.289960980988635981e+02 4.347899704264447662e-03 9.999999007180834232e-01
2.273947123051179631e+02 4.378384928934327819e-03 9.999998986150665514e-01
2.258044752710475791e+02 4.409083922590564114e-03 9.999998964675014257e-01
2.242253093945796536e+02 4.439998184245860444e-03 9.999998942744443564e-01
2.226571376136112974e+02 4.471129223424272908e-03 9.999998920349315590e-01
2.210998834022544486e+02 4.502478560234910408e-03 9.999998897479791538e-01
2.195534707671068873e+02 4.534047725446165196e-03 9.999998874125820558e-01
2.180178242435495122e+02 4.565838260560448232e-03 9.999998850277139750e-01
2.164928688920686284e+02 4.597851717889467511e-03 9.999998825923270829e-01
2.149785302946046670e+02 4.630089660630009457e-03 9.999998801053512354e-01
2.134747345509256320e+02 4.662553662940276296e-03 9.999998775656934180e-01
2.119814082750259274e+02 4.695245310016741246e-03 9.999998749722377456e-01
2.104984785915502528e+02 4.728166198171556214e-03 9.999998723238445741e-01
2.090258731322423387e+02 4.761317934910487722e-03 9.999998696193500569e-01
2.075635200324184382e+02 4.794702139011407932e-03 9.999998668575659222e-01
2.061113479274650331e+02 4.828320440603338197e-03 9.999998640372784742e-01
2.046692859493612389e+02 4.862174481246041638e-03 9.999998611572483709e-01
2.032372637232249417e+02 4.896265914010174310e-03 9.999998582162100691e-01
2.018152113638835488e+02 4.930596403558000149e-03 9.999998552128711582e-01
2.004030594724679304e+02 4.965167626224671442e-03 9.999998521459119161e-01
1.990007391330303790e+02 4.999981270100080019e-03 9.999998490139847540e-01
1.976081819091861007e+02 5.035039035111277435e-03 9.999998458157132175e-01
1.962253198407777006e+02 5.070342633105480619e-03 9.999998425496919863e-01
1.948520854405633997e+02 5.105893787933653456e-03 9.999998392144858750e-01
1.934884116909277054e+02 5.141694235534677304e-03 9.999998358086291672e-01
1.921342320406151885e+02 5.177745724020111316e-03 9.999998323306253933e-01
1.907894804014871681e+02 5.214050013759544307e-03 9.999998287789462204e-01
1.894540911453003957e+02 5.250608877466551166e-03 9.999998251520307857e-01
1.881279991005087595e+02 5.287424100285244288e-03 9.999998214482853642e-01
1.868111395490866755e+02 5.324497479877435616e-03 9.999998176660823690e-01
1.855034482233749031e+02 5.361830826510412783e-03 9.999998138037599071e-01
1.842048613029480464e+02 5.399425963145327613e-03 9.999998098596206697e-01
1.829153154115040252e+02 5.437284725526196974e-03 9.999998058319313765e-01
1.816347476137750618e+02 5.475408962269544613e-03 9.999998017189223320e-01
1.803630954124600407e+02 5.513800534954657086e-03 9.999997975187859822e-01
1.791002967451783547e+02 5.552461318214475458e-03 9.999997932296766923e-01
1.778462899814448690e+02 5.591393199827130595e-03 9.999997888497097476e-01
1.766010139196658884e+02 5.630598080808109883e-03 9.999997843769603545e-01
1.753644077841559294e+02 5.670077875503080553e-03 9.999997798094629742e-01
1.741364112221753544e+02 5.709834511681354842e-03 9.999997751452106565e-01
1.729169643009885817e+02 5.749869930630017827e-03 9.999997703821535966e-01
1.717060075049425905e+02 5.790186087248709243e-03 9.999997655181989131e-01
1.705034817325658594e+02 5.830784950145075779e-03 9.999997605512089827e-01
1.693093282936875141e+02 5.871668501730885163e-03 9.999997554790013288e-01
1.681234889065763696e+02 5.912838738318819398e-03 9.999997502993469567e-01
1.669459056950998672e+02 5.954297670219944535e-03 9.999997450099697982e-01
1.657765211859029080e+02 5.996047321841866534e-03 9.999997396085453794e-01
1.646152783056060684e+02 6.038089731787569733e-03 9.999997340927002654e-01
1.634621203780235419e+02 6.080426952954957019e-03 9.999997284600103953e-01
1.623169911214000933e+02 6.123061052637074342e-03 9.999997227080007489e-01
1.611798346456675688e+02 6.165994112623055141e-03 9.999997168341435705e-01
1.600505954497203049e+02 6.209228229299753460e-03 9.999997108358577025e-01
1.589292184187092687e+02 6.252765513754108238e-03 9.999997047105072534e-01
1.578156488213554951e+02 6.296608091876209311e-03 9.999996984554003765e-01
1.567098323072818289e+02 6.340758104463094583e-03 9.999996920677886036e-01
1.556117149043631400e+02 6.385217707323274060e-03 9.999996855448647359e-01
1.545212430160953545e+02 6.429989071381989399e-03 9.999996788837625106e-01
1.534383634189823340e+02 6.475074382787201176e-03 9.999996720815546025e-01
1.523630232599412579e+02 6.520475843016322083e-03 9.999996651352520693e-01
1.512951700537259399e+02 6.566195668983712541e-03 9.999996580418021308e-01
1.502347516803677365e+02 6.612236093148914431e-03 9.999996507980879468e-01
1.491817163826348462e+02 6.658599363625643773e-03 9.999996434009260637e-01
1.481360127635088020e+02 6.705287744291557953e-03 9.999996358470660818e-01
1.470975897836786999e+02 6.752303514898781028e-03 9.999996281331884340e-01
1.460663967590527363e+02 6.799648971185210528e-03 9.999996202559032765e-01
1.450423833582869975e+02 6.847326424986608338e-03 9.999996122117490449e-01
1.440254996003318695e+02 6.895338204349460952e-03 9.999996039971907891e-01
1.430156958519948773e+02 6.943686653644649820e-03 9.999995956086188409e-01
1.420129228255207749e+02 6.992374133681910145e-03 9.999995870423465938e-01
1.410171315761886319e+02 7.041403021825083305e-03 9.999995782946099476e-01
1.400282734999251488e+02 7.090775712108200214e-03 9.999995693615646442e-01
1.390463003309350256e+02 7.140494615352358312e-03 9.999995602392851568e-01
1.380711641393475873e+02 7.190562159283413017e-03 9.999995509237626923e-01
1.371028173288798371e+02 7.240980788650516579e-03 9.999995414109036362e-01
1.361412126345156253e+02 7.291752965345474000e-03 9.999995316965276659e-01
1.351863031202010745e+02 7.342881168522939414e-03 9.999995217763658628e-01
1.342380421765560925e+02 7.394367894721443416e-03 9.999995116460589362e-01
1.332963835186016297e+02 7.446215657985279061e-03 9.999995013011550027e-01
1.323612811835026548e+02 7.498426989987262183e-03 9.999994907371081432e-01
1.314326895283273302e+02 7.551004440152300941e-03 9.999994799492760711e-01
1.305105632278210805e+02 7.603950575781879585e-03 9.999994689329181341e-01
1.295948572721966059e+02 7.657267982179395693e-03 9.999994576831932047e-01
1.286855269649390436e+02 7.710959262776370844e-03 9.999994461951576818e-01
1.277825279206266202e+02 7.765027039259555543e-03 9.999994344637631594e-01
1.268858160627661391e+02 7.819473951698919720e-03 9.999994224838543166e-01
1.259953476216437025e+02 7.874302658676541819e-03 9.999994102501668092e-01
1.251110791321903832e+02 7.929515837416405144e-03 9.999993977573243820e-01
1.242329674318627184e+02 7.985116183915093660e-03 9.999993849998372042e-01
1.233609696585378401e+02 8.041106413073409800e-03 9.999993719720989827e-01
1.224950432484234000e+02 8.097489258828924688e-03 9.999993586683848523e-01
1.216351459339819314e+02 8.154267474289433881e-03 9.999993450828484898e-01
1.207812357418695655e+02 8.211443831867368953e-03 9.999993312095196707e-01
1.199332709908893548e+02 8.269021123415138882e-03 9.999993170423019384e-01
1.190912102899584681e+02 8.327002160361437685e-03 9.999993025749694953e-01
1.182550125360897511e+02 8.385389773848473186e-03 9.999992878011646491e-01
1.174246369123873279e+02 8.444186814870196719e-03 9.999992727143952598e-01
1.166000428860559310e+02 8.503396154411478267e-03 9.999992573080314084e-01
1.157811902064243839e+02 8.563020683588253024e-03 9.999992415753027331e-01
1.149680389029825136e+02 8.623063313788670650e-03 9.999992255092956528e-01
1.141605492834319335e+02 8.683526976815215959e-03 9.999992091029499264e-01
1.133586819317503256e+02 8.744414625027828805e-03 9.999991923490557655e-01
1.125623977062690955e+02 8.805729231488033590e-03 9.999991752402508371e-01
1.117716577377644427e+02 8.867473790104074896e-03 9.999991577690166000e-01
1.109864234275618600e+02 8.929651315777055801e-03 9.999991399276753068e-01
1.102066564456534934e+02 8.992264844548139568e-03 9.999991217083867845e-01
1.094323187288288466e+02 9.055317433746729733e-03 9.999991031031444377e-01
1.086633724788184736e+02 9.118812162139729172e-03 9.999990841037722511e-01
1.078997801604504048e+02 9.182752130081833081e-03 9.999990647019211254e-01
1.071415044998195469e+02 9.247140459666859311e-03 9.999990448890646588e-01
1.063885084824698168e+02 9.311980294880168110e-03 9.999990246564963714e-01
1.056407553515887940e+02 9.377274801752120970e-03 9.999990039953249310e-01
1.048982086062150216e+02 9.443027168512641012e-03 9.999989828964708227e-01
1.041608319994577272e+02 9.509240605746824629e-03 9.999989613506621300e-01
1.034285895367290493e+02 9.575918346551677215e-03 9.999989393484306488e-01
1.027014454739883291e+02 9.643063646693919230e-03 9.999989168801075579e-01
1.019793643159987653e+02 9.710679784768925030e-03 9.999988939358189777e-01
1.012623108145962476e+02 9.778770062360735496e-03 9.999988705054821958e-01
1.005502499669700427e+02 9.847337804203231196e-03 9.999988465788007819e-01
9.984314701395558700e+01 9.916386358342420965e-03 9.999988221452599246e-01
9.914096743833908931e+01 9.985919096299852860e-03 9.999987971941225462e-01
9.844367696317395655e+01 1.005593941323718911e-02 9.999987717144238619e-01
9.775124155010890092e+01 1.012645072812192425e-02 9.999987456949666065e-01
9.706362739772765735e+01 1.019745648389426551e-02 9.999987191243168150e-01
9.638080093990026853e+01 1.026896014763518244e-02 9.999986919907977168e-01
9.570272884414589498e+01 1.034096521073562744e-02 9.999986642824856276e-01
9.502937801000695117e+01 1.041347518906695843e-02 9.999986359872041763e-01
9.436071556743443978e+01 1.048649362315253429e-02 9.999986070925188653e-01
9.369670887518469726e+01 1.056002407834052623e-02 9.999985775857319625e-01
9.303732551922728078e+01 1.063407014497793311e-02 9.999985474538767294e-01
9.238253331116381162e+01 1.070863543858581110e-02 9.999985166837115358e-01
9.173230028665783209e+01 1.078372360003574011e-02 9.999984852617146425e-01
9.108659470387566159e+01 1.085933829572753063e-02 9.999984531740775395e-01
9.044538504193802453e+01 1.093548321776814311e-02 9.999984204066992843e-01
8.980863999938256370e+01 1.101216208415190315e-02 9.999983869451801732e-01
8.917632849263681294e+01 1.108937863894195533e-02 9.999983527748156353e-01
8.854841965450209784e+01 1.116713665245297124e-02 9.999983178805893491e-01
8.792488283264766835e+01 1.124543992143517412e-02 9.999982822471671362e-01
8.730568758811556052e+01 1.132429226925963338e-02 9.999982458588897449e-01
8.669080369383567586e+01 1.140369754610484621e-02 9.999982086997664110e-01
8.608020113315136257e+01 1.148365962914463245e-02 9.999981707534674191e-01
8.547385009835504377e+01 1.156418242273736519e-02 9.999981320033173304e-01
8.487172098923423391e+01 1.164526985861647976e-02 9.999980924322872111e-01
8.427378441162750278e+01 1.172692589608236718e-02 9.999980520229877490e-01
8.368001117599061445e+01 1.180915452219558071e-02 9.999980107576609267e-01
8.309037229597251439e+01 1.189195975197139890e-02 9.999979686181725835e-01
8.250483898700133523e+01 1.197534562857575403e-02 9.999979255860046434e-01
8.192338266488019372e+01 1.205931622352253256e-02 9.999978816422464556e-01
8.134597494439270804e+01 1.214387563687224780e-02 9.999978367675869118e-01
8.077258763791826368e+01 1.222902799743211776e-02 9.999977909423058975e-01
8.020319275405697113e+01 1.231477746295752893e-02 9.999977441462652994e-01
7.963776249626401693e+01 1.240112822035491572e-02 9.999976963589007894e-01
7.907626926149366398e+01 1.248808448588606054e-02 9.999976475592119440e-01
7.851868563885271612e+01 1.257565050537380949e-02 9.999975977257536952e-01
7.796498440826306364e+01 1.266383055440927115e-02 9.999975468366268938e-01
7.741513853913396304e+01 1.275262893856038936e-02 9.999974948694682064e-01
7.686912118904318447e+01 1.284204999358204771e-02 9.999974418014405675e-01
7.632690570242753836e+01 1.293209808562760868e-02 9.999973876092232983e-01
7.578846560928238318e+01 1.302277761146193764e-02 9.999973322690015598e-01
7.525377462387035621e+01 1.311409299867590840e-02 9.999972757564560277e-01
7.472280664343880119e+01 1.320604870590242653e-02 9.999972180467523453e-01
7.419553574694649001e+01 1.329864922303395855e-02 9.999971591145297989e-01
7.367193619379884240e+01 1.339189907144155978e-02 9.999970989338908822e-01
7.315198242259218375e+01 1.348580280419547570e-02 9.999970374783889726e-01
7.263564904986660054e+01 1.358036500628724552e-02 9.999969747210175619e-01
7.212291086886757796e+01 1.367559029485339132e-02 9.999969106341978220e-01
7.161374284831619264e+01 1.377148331940061809e-02 9.999968451897670585e-01
7.110812013118784591e+01 1.386804876203268089e-02 9.999967783589654990e-01
7.060601803349952377e+01 1.396529133767873167e-02 9.999967101124245250e-01
7.010741204310546948e+01 1.406321579432334885e-02 9.999966404201532377e-01
6.961227781850131180e+01 1.416182691323810208e-02 9.999965692515252469e-01
6.912059118763636434e+01 1.426112950921481180e-02 9.999964965752657919e-01
6.863232814673430937e+01 1.436112843080036838e-02 9.999964223594373092e-01
6.814746485912206708e+01 1.446182856053323390e-02 9.999963465714256650e-01
6.766597765406675080e+01 1.456323481518158325e-02 9.999962691779259449e-01
6.718784302562082189e+01 1.466535214598310710e-02 9.999961901449276880e-01
6.671303763147511745e+01 1.476818553888650798e-02 9.999961094377000093e-01
6.624153829182000663e+01 1.487174001479465123e-02 9.999960270207762791e-01
6.577332198821446241e+01 1.497602062980943685e-02 9.999959428579385801e-01
6.530836586246284980e+01 1.508103247547838699e-02 9.999958569122016083e-01
6.484664721549970068e+01 1.518678067904292647e-02 9.999957691457969089e-01
6.438814350628214811e+01 1.529327040368844669e-02 9.999956795201556670e-01
6.393283235069013415e+01 1.540050684879604344e-02 9.999955879958921656e-01
6.348069152043412089e+01 1.550849525019610750e-02 9.999954945327862443e-01
6.303169894197068857e+01 1.561724088042357357e-02 9.999953990897660905e-01
6.258583269542534566e+01 1.572674904897505138e-02 9.999953016248894766e-01
6.214307101352304841e+01 1.583702510256769849e-02 9.999952020953257747e-01
6.170339228052606018e+01 1.594807442539990933e-02 9.999951004573371938e-01
6.126677503117931423e+01 1.605990243941383261e-02 9.999949966662593503e-01
6.083319794966296001e+01 1.617251460455967557e-02 9.999948906764817291e-01
6.040263986855230627e+01 1.628591641906197013e-02 9.999947824414278097e-01
5.997507976778496896e+01 1.640011341968753561e-02 9.999946719135339723e-01
5.955049677363520999e+01 1.651511118201542949e-02 9.999945590442295140e-01
5.912887015769538834e+01 1.663091532070875081e-02 9.999944437839145550e-01
5.871017933586450965e+01 1.674753148978831013e-02 9.999943260819388335e-01
5.829440386734384560e+01 1.686496538290824590e-02 9.999942058865788352e-01
5.788152345363952378e+01 1.698322273363353507e-02 9.999940831450155887e-01
5.747151793757197424e+01 1.710230931571945015e-02 9.999939578033111287e-01
5.706436730229242471e+01 1.722223094339297988e-02 9.999938298063850706e-01
5.666005167030611744e+01 1.734299347163617555e-02 9.999936990979900742e-01
5.625855130250234737e+01 1.746460279647150254e-02 9.999935656206874190e-01
