# Bispectrum monopole for NGC EZmock_shuffled
# Subtracted SN: kindep
# k1-eff  k2-eff  k3-eff  B0  B0-BSN  Std_dev  Std_dev(-BSN)
1.525999999999999926e-02 6.006700000000000234e-02 8.005400000000000016e-02 1.097455511635553169e+10 6.475976244803524017e+09 5.502229540218496323e+09 5.502820474405556679e+09
1.525999999999999926e-02 6.505900000000000571e-02 6.505900000000000571e-02 1.021311372974145889e+10 5.714534858189434052e+09 2.356989532886004448e+09 2.356398944455949306e+09
1.525999999999999926e-02 6.505900000000000571e-02 7.005400000000000515e-02 1.036963317399008751e+10 5.871054302438058853e+09 1.661046163558619976e+09 1.660883108704517841e+09
1.525999999999999926e-02 6.505900000000000571e-02 7.505299999999999472e-02 1.054764548602920341e+10 6.049066614477146149e+09 1.644935166255270481e+09 1.644392216237714291e+09
1.525999999999999926e-02 6.505900000000000571e-02 8.005400000000000016e-02 1.071044089219125748e+10 6.211862020639242172e+09 2.100178799401292086e+09 2.100383082629662037e+09
1.525999999999999926e-02 7.005400000000000515e-02 7.005400000000000515e-02 1.006384313242727470e+10 5.565264260875265121e+09 2.197189750354632854e+09 2.196453013390777588e+09
1.525999999999999926e-02 7.005400000000000515e-02 7.505299999999999472e-02 1.007466147368650246e+10 5.576082602134491920e+09 1.557720344866999149e+09 1.556748170947071552e+09
1.525999999999999926e-02 7.005400000000000515e-02 8.005400000000000016e-02 1.021892702141123199e+10 5.720348149859203339e+09 1.501910894014337778e+09 1.501672922257500648e+09
1.525999999999999926e-02 7.505299999999999472e-02 7.505299999999999472e-02 9.694206084906850815e+09 5.195627213354836464e+09 1.989458525051841497e+09 1.989130524354074240e+09
1.525999999999999926e-02 7.505299999999999472e-02 8.005400000000000016e-02 9.798196850175752640e+09 5.299617978623730659e+09 1.409131031005118847e+09 1.408502858767535925e+09
